,league,team,overall,attack,midfield,defence,transfer_budget,players,fifa_edition,update
255,GER-Bundesliga,Schalke 04,77,81,77,76,€10M,28,FIFA 13,"Feb 22, 2013"
256,GER-Bundesliga,Hamburger SV,76,74,75,74,€5M,27,FIFA 13,"Feb 22, 2013"
257,GER-Bundesliga,VfB Stuttgart,76,78,74,75,€7M,31,FIFA 13,"Feb 22, 2013"
258,GER-Bundesliga,VfL Wolfsburg,76,78,76,75,€25M,28,FIFA 13,"Feb 22, 2013"
259,GER-Bundesliga,Hannover 96,76,78,74,73,€8M,33,FIFA 13,"Feb 22, 2013"
260,GER-Bundesliga,Werder Bremen,75,77,75,73,€6M,31,FIFA 13,"Feb 22, 2013"
261,GER-Bundesliga,Borussia Mönchengladbach,74,75,73,75,€10M,27,FIFA 13,"Feb 22, 2013"
262,GER-Bundesliga,TSG Hoffenheim,74,74,74,74,€7.5M,33,FIFA 13,"Feb 22, 2013"
263,GER-Bundesliga,Eintracht Frankfurt,73,72,74,73,€4.5M,27,FIFA 13,"Feb 22, 2013"
264,GER-Bundesliga,FSV Mainz 05,73,75,73,72,€4.5M,28,FIFA 13,"Feb 22, 2013"
265,GER-Bundesliga,Nürnberg,73,72,72,73,€3.5M,29,FIFA 13,"Feb 22, 2013"
266,GER-Bundesliga,SC Freiburg,72,71,73,71,€2.5M,28,FIFA 13,"Feb 22, 2013"
267,GER-Bundesliga,FC Augsburg,72,72,71,70,€2M,31,FIFA 13,"Feb 22, 2013"
268,GER-Bundesliga,Fortuna Düsseldorf,70,71,69,70,€2M,33,FIFA 13,"Feb 22, 2013"
269,GER-Bundesliga,SpVgg Greuther Fürth,70,72,70,67,€1.5M,33,FIFA 13,"Feb 22, 2013"
270,GER-Bundesliga,FC Bayern München,83,85,84,80,€54M,26,FIFA 13,"Mar 1, 2013"
271,GER-Bundesliga,Borussia Dortmund,80,80,80,80,€17.5M,33,FIFA 13,"Mar 1, 2013"
272,GER-Bundesliga,Bayer 04 Leverkusen,77,78,74,75,€10M,31,FIFA 13,"Mar 1, 2013"
273,GER-Bundesliga,Schalke 04,77,83,78,75,€10M,27,FIFA 13,"Mar 1, 2013"
274,GER-Bundesliga,VfB Stuttgart,76,77,74,75,€7M,31,FIFA 13,"Mar 1, 2013"
275,GER-Bundesliga,VfL Wolfsburg,76,78,76,75,€25M,28,FIFA 13,"Mar 1, 2013"
276,GER-Bundesliga,Hannover 96,76,78,74,73,€8M,33,FIFA 13,"Mar 1, 2013"
277,GER-Bundesliga,Hamburger SV,75,74,75,74,€5M,27,FIFA 13,"Mar 1, 2013"
278,GER-Bundesliga,Werder Bremen,75,76,75,74,€6M,31,FIFA 13,"Mar 1, 2013"
279,GER-Bundesliga,Borussia Mönchengladbach,74,73,72,75,€10M,27,FIFA 13,"Mar 1, 2013"
280,GER-Bundesliga,TSG Hoffenheim,74,74,72,74,€7.5M,33,FIFA 13,"Mar 1, 2013"
281,GER-Bundesliga,Eintracht Frankfurt,73,72,74,73,€4.5M,27,FIFA 13,"Mar 1, 2013"
282,GER-Bundesliga,FSV Mainz 05,73,72,72,72,€4.5M,28,FIFA 13,"Mar 1, 2013"
283,GER-Bundesliga,Nürnberg,73,73,72,73,€3.5M,29,FIFA 13,"Mar 1, 2013"
284,GER-Bundesliga,SC Freiburg,72,70,74,70,€2.5M,27,FIFA 13,"Mar 1, 2013"
285,GER-Bundesliga,FC Augsburg,72,72,69,70,€2M,31,FIFA 13,"Mar 1, 2013"
286,GER-Bundesliga,Fortuna Düsseldorf,70,71,69,70,€2M,33,FIFA 13,"Mar 1, 2013"
287,GER-Bundesliga,SpVgg Greuther Fürth,70,73,67,67,€1.5M,33,FIFA 13,"Mar 1, 2013"
288,GER-Bundesliga,FC Bayern München,83,85,84,80,€54M,26,FIFA 13,"Mar 4, 2013"
289,GER-Bundesliga,Borussia Dortmund,80,80,80,80,€17.5M,33,FIFA 13,"Mar 4, 2013"
290,GER-Bundesliga,Bayer 04 Leverkusen,77,78,74,75,€10M,31,FIFA 13,"Mar 4, 2013"
291,GER-Bundesliga,Schalke 04,77,83,78,75,€10M,27,FIFA 13,"Mar 4, 2013"
292,GER-Bundesliga,VfB Stuttgart,76,77,74,75,€7M,31,FIFA 13,"Mar 4, 2013"
293,GER-Bundesliga,VfL Wolfsburg,76,78,76,75,€25M,28,FIFA 13,"Mar 4, 2013"
294,GER-Bundesliga,Hannover 96,76,78,74,73,€8M,33,FIFA 13,"Mar 4, 2013"
295,GER-Bundesliga,Hamburger SV,75,74,75,74,€5M,27,FIFA 13,"Mar 4, 2013"
296,GER-Bundesliga,Werder Bremen,75,76,75,74,€6M,31,FIFA 13,"Mar 4, 2013"
297,GER-Bundesliga,Borussia Mönchengladbach,74,73,72,75,€10M,27,FIFA 13,"Mar 4, 2013"
298,GER-Bundesliga,TSG Hoffenheim,74,74,72,74,€7.5M,33,FIFA 13,"Mar 4, 2013"
299,GER-Bundesliga,Eintracht Frankfurt,73,72,74,73,€4.5M,27,FIFA 13,"Mar 4, 2013"
300,GER-Bundesliga,FSV Mainz 05,73,72,72,72,€4.5M,28,FIFA 13,"Mar 4, 2013"
301,GER-Bundesliga,Nürnberg,73,73,72,73,€3.5M,29,FIFA 13,"Mar 4, 2013"
302,GER-Bundesliga,SC Freiburg,72,70,74,70,€2.5M,27,FIFA 13,"Mar 4, 2013"
303,GER-Bundesliga,FC Augsburg,72,72,69,70,€2M,31,FIFA 13,"Mar 4, 2013"
304,GER-Bundesliga,Fortuna Düsseldorf,70,71,69,70,€2M,33,FIFA 13,"Mar 4, 2013"
305,GER-Bundesliga,SpVgg Greuther Fürth,70,73,67,67,€1.5M,33,FIFA 13,"Mar 4, 2013"
306,GER-Bundesliga,FC Bayern München,83,85,84,81,€54M,26,FIFA 13,"Mar 8, 2013"
307,GER-Bundesliga,Borussia Dortmund,80,76,80,79,€17.5M,33,FIFA 13,"Mar 8, 2013"
308,GER-Bundesliga,Bayer 04 Leverkusen,77,79,75,75,€10M,31,FIFA 13,"Mar 8, 2013"
309,GER-Bundesliga,Schalke 04,77,83,78,74,€10M,27,FIFA 13,"Mar 8, 2013"
310,GER-Bundesliga,VfB Stuttgart,76,77,74,73,€7M,31,FIFA 13,"Mar 8, 2013"
311,GER-Bundesliga,VfL Wolfsburg,76,78,76,74,€25M,28,FIFA 13,"Mar 8, 2013"
312,GER-Bundesliga,Hannover 96,76,77,74,73,€8M,33,FIFA 13,"Mar 8, 2013"
313,GER-Bundesliga,Hamburger SV,75,74,75,74,€5M,27,FIFA 13,"Mar 8, 2013"
314,GER-Bundesliga,Werder Bremen,75,77,73,74,€6M,31,FIFA 13,"Mar 8, 2013"
315,GER-Bundesliga,Borussia Mönchengladbach,74,72,74,75,€10M,27,FIFA 13,"Mar 8, 2013"
316,GER-Bundesliga,TSG Hoffenheim,74,75,73,73,€7.5M,33,FIFA 13,"Mar 8, 2013"
317,GER-Bundesliga,Eintracht Frankfurt,73,71,74,73,€4.5M,27,FIFA 13,"Mar 8, 2013"
318,GER-Bundesliga,FSV Mainz 05,73,72,71,72,€4.5M,28,FIFA 13,"Mar 8, 2013"
319,GER-Bundesliga,Nürnberg,73,72,72,72,€3.5M,29,FIFA 13,"Mar 8, 2013"
320,GER-Bundesliga,SC Freiburg,72,71,74,71,€2.5M,27,FIFA 13,"Mar 8, 2013"
321,GER-Bundesliga,FC Augsburg,72,72,69,70,€2M,31,FIFA 13,"Mar 8, 2013"
322,GER-Bundesliga,Fortuna Düsseldorf,70,71,69,70,€2M,33,FIFA 13,"Mar 8, 2013"
323,GER-Bundesliga,SpVgg Greuther Fürth,70,73,67,67,€1.5M,33,FIFA 13,"Mar 8, 2013"
324,GER-Bundesliga,FC Bayern München,83,85,84,81,€54M,26,FIFA 13,"Mar 15, 2013"
325,GER-Bundesliga,Borussia Dortmund,80,80,80,80,€17.5M,33,FIFA 13,"Mar 15, 2013"
326,GER-Bundesliga,Schalke 04,78,83,78,75,€10M,27,FIFA 13,"Mar 15, 2013"
327,GER-Bundesliga,Bayer 04 Leverkusen,77,78,74,75,€10M,31,FIFA 13,"Mar 15, 2013"
328,GER-Bundesliga,VfL Wolfsburg,76,78,76,74,€25M,28,FIFA 13,"Mar 15, 2013"
329,GER-Bundesliga,Hannover 96,76,78,74,72,€8M,33,FIFA 13,"Mar 15, 2013"
330,GER-Bundesliga,Hamburger SV,75,75,75,74,€5M,27,FIFA 13,"Mar 15, 2013"
331,GER-Bundesliga,VfB Stuttgart,75,78,74,73,€7M,31,FIFA 13,"Mar 15, 2013"
332,GER-Bundesliga,Werder Bremen,75,77,73,74,€6M,31,FIFA 13,"Mar 15, 2013"
333,GER-Bundesliga,Borussia Mönchengladbach,74,72,73,75,€10M,27,FIFA 13,"Mar 15, 2013"
334,GER-Bundesliga,TSG Hoffenheim,74,74,72,74,€7.5M,33,FIFA 13,"Mar 15, 2013"
335,GER-Bundesliga,Eintracht Frankfurt,73,71,73,73,€4.5M,27,FIFA 13,"Mar 15, 2013"
336,GER-Bundesliga,FSV Mainz 05,73,72,73,71,€4.5M,28,FIFA 13,"Mar 15, 2013"
337,GER-Bundesliga,Nürnberg,73,72,71,72,€3.5M,29,FIFA 13,"Mar 15, 2013"
338,GER-Bundesliga,SC Freiburg,72,71,74,71,€2.5M,27,FIFA 13,"Mar 15, 2013"
339,GER-Bundesliga,FC Augsburg,72,72,69,70,€2M,31,FIFA 13,"Mar 15, 2013"
340,GER-Bundesliga,Fortuna Düsseldorf,70,69,69,70,€2M,33,FIFA 13,"Mar 15, 2013"
341,GER-Bundesliga,SpVgg Greuther Fürth,70,72,67,67,€1.5M,33,FIFA 13,"Mar 15, 2013"
342,GER-Bundesliga,FC Bayern München,83,85,84,80,€54M,27,FIFA 13,"Mar 22, 2013"
343,GER-Bundesliga,Borussia Dortmund,80,80,79,80,€17.5M,33,FIFA 13,"Mar 22, 2013"
344,GER-Bundesliga,Schalke 04,78,79,77,77,€10M,27,FIFA 13,"Mar 22, 2013"
345,GER-Bundesliga,Bayer 04 Leverkusen,77,78,74,75,€10M,31,FIFA 13,"Mar 22, 2013"
346,GER-Bundesliga,VfL Wolfsburg,76,78,75,75,€25M,27,FIFA 13,"Mar 22, 2013"
347,GER-Bundesliga,Hannover 96,76,78,74,72,€8M,33,FIFA 13,"Mar 22, 2013"
348,GER-Bundesliga,Hamburger SV,75,74,75,74,€5M,27,FIFA 13,"Mar 22, 2013"
349,GER-Bundesliga,VfB Stuttgart,75,77,72,75,€7M,31,FIFA 13,"Mar 22, 2013"
350,GER-Bundesliga,Werder Bremen,75,77,74,72,€6M,31,FIFA 13,"Mar 22, 2013"
351,GER-Bundesliga,Borussia Mönchengladbach,74,72,74,75,€10M,27,FIFA 13,"Mar 22, 2013"
352,GER-Bundesliga,TSG Hoffenheim,74,73,73,73,€7.5M,33,FIFA 13,"Mar 22, 2013"
353,GER-Bundesliga,Eintracht Frankfurt,73,71,73,73,€4.5M,27,FIFA 13,"Mar 22, 2013"
354,GER-Bundesliga,FSV Mainz 05,73,75,74,72,€4.5M,28,FIFA 13,"Mar 22, 2013"
355,GER-Bundesliga,Nürnberg,73,72,72,73,€3.5M,29,FIFA 13,"Mar 22, 2013"
356,GER-Bundesliga,SC Freiburg,72,70,74,69,€2.5M,27,FIFA 13,"Mar 22, 2013"
357,GER-Bundesliga,FC Augsburg,71,72,69,70,€2M,31,FIFA 13,"Mar 22, 2013"
358,GER-Bundesliga,Fortuna Düsseldorf,70,69,70,70,€2M,33,FIFA 13,"Mar 22, 2013"
359,GER-Bundesliga,SpVgg Greuther Fürth,70,71,68,67,€1.5M,33,FIFA 13,"Mar 22, 2013"
360,GER-Bundesliga,FC Bayern München,83,83,84,81,€54M,27,FIFA 13,"Mar 28, 2013"
361,GER-Bundesliga,Borussia Dortmund,80,80,80,80,€17.5M,33,FIFA 13,"Mar 28, 2013"
362,GER-Bundesliga,Schalke 04,78,78,78,77,€10M,27,FIFA 13,"Mar 28, 2013"
363,GER-Bundesliga,Bayer 04 Leverkusen,77,77,74,75,€10M,31,FIFA 13,"Mar 28, 2013"
364,GER-Bundesliga,VfL Wolfsburg,76,78,76,75,€25M,28,FIFA 13,"Mar 28, 2013"
365,GER-Bundesliga,Hannover 96,76,78,75,73,€8M,33,FIFA 13,"Mar 28, 2013"
366,GER-Bundesliga,Hamburger SV,75,74,76,74,€5M,27,FIFA 13,"Mar 28, 2013"
367,GER-Bundesliga,VfB Stuttgart,75,78,74,75,€7M,31,FIFA 13,"Mar 28, 2013"
368,GER-Bundesliga,Werder Bremen,75,76,74,72,€6M,31,FIFA 13,"Mar 28, 2013"
369,GER-Bundesliga,Borussia Mönchengladbach,74,72,74,75,€10M,27,FIFA 13,"Mar 28, 2013"
370,GER-Bundesliga,TSG Hoffenheim,74,74,73,74,€7.5M,33,FIFA 13,"Mar 28, 2013"
371,GER-Bundesliga,Eintracht Frankfurt,73,72,74,73,€4.5M,27,FIFA 13,"Mar 28, 2013"
372,GER-Bundesliga,FSV Mainz 05,73,72,74,72,€4.5M,28,FIFA 13,"Mar 28, 2013"
373,GER-Bundesliga,Nürnberg,73,72,73,73,€3.5M,29,FIFA 13,"Mar 28, 2013"
374,GER-Bundesliga,SC Freiburg,72,71,74,71,€2.5M,27,FIFA 13,"Mar 28, 2013"
375,GER-Bundesliga,FC Augsburg,71,72,69,71,€2M,31,FIFA 13,"Mar 28, 2013"
376,GER-Bundesliga,Fortuna Düsseldorf,70,71,68,70,€2M,33,FIFA 13,"Mar 28, 2013"
377,GER-Bundesliga,SpVgg Greuther Fürth,70,71,69,67,€1.5M,33,FIFA 13,"Mar 28, 2013"
378,GER-Bundesliga,FC Bayern München,83,83,84,82,€54M,27,FIFA 13,"Apr 5, 2013"
379,GER-Bundesliga,Borussia Dortmund,80,80,81,79,€17.5M,33,FIFA 13,"Apr 5, 2013"
380,GER-Bundesliga,Schalke 04,78,78,78,75,€10M,27,FIFA 13,"Apr 5, 2013"
381,GER-Bundesliga,Bayer 04 Leverkusen,77,79,76,75,€10M,31,FIFA 13,"Apr 5, 2013"
382,GER-Bundesliga,VfL Wolfsburg,76,77,75,76,€25M,27,FIFA 13,"Apr 5, 2013"
383,GER-Bundesliga,Hannover 96,76,78,73,73,€8M,33,FIFA 13,"Apr 5, 2013"
384,GER-Bundesliga,Hamburger SV,75,74,76,74,€5M,27,FIFA 13,"Apr 5, 2013"
385,GER-Bundesliga,VfB Stuttgart,75,74,73,75,€7M,31,FIFA 13,"Apr 5, 2013"
386,GER-Bundesliga,Werder Bremen,75,76,75,74,€6M,31,FIFA 13,"Apr 5, 2013"
387,GER-Bundesliga,Borussia Mönchengladbach,74,72,74,75,€10M,27,FIFA 13,"Apr 5, 2013"
388,GER-Bundesliga,TSG Hoffenheim,74,74,74,73,€7.5M,33,FIFA 13,"Apr 5, 2013"
389,GER-Bundesliga,Eintracht Frankfurt,73,72,74,73,€4.5M,27,FIFA 13,"Apr 5, 2013"
390,GER-Bundesliga,FSV Mainz 05,73,75,73,71,€4.5M,28,FIFA 13,"Apr 5, 2013"
391,GER-Bundesliga,Nürnberg,73,72,72,73,€3.5M,29,FIFA 13,"Apr 5, 2013"
392,GER-Bundesliga,SC Freiburg,72,71,73,71,€2.5M,27,FIFA 13,"Apr 5, 2013"
393,GER-Bundesliga,FC Augsburg,72,72,68,71,€2M,31,FIFA 13,"Apr 5, 2013"
394,GER-Bundesliga,Fortuna Düsseldorf,70,72,69,70,€2M,33,FIFA 13,"Apr 5, 2013"
395,GER-Bundesliga,SpVgg Greuther Fürth,70,71,67,67,€1.5M,33,FIFA 13,"Apr 5, 2013"
396,GER-Bundesliga,FC Bayern München,83,83,84,81,€54M,27,FIFA 13,"Apr 12, 2013"
397,GER-Bundesliga,Borussia Dortmund,80,80,80,80,€17.5M,33,FIFA 13,"Apr 12, 2013"
398,GER-Bundesliga,Schalke 04,78,83,78,74,€10M,27,FIFA 13,"Apr 12, 2013"
399,GER-Bundesliga,Bayer 04 Leverkusen,77,79,75,75,€10M,31,FIFA 13,"Apr 12, 2013"
400,GER-Bundesliga,VfL Wolfsburg,76,77,74,75,€25M,27,FIFA 13,"Apr 12, 2013"
401,GER-Bundesliga,Hannover 96,76,78,73,74,€8M,33,FIFA 13,"Apr 12, 2013"
402,GER-Bundesliga,Borussia Mönchengladbach,75,72,74,75,€10M,27,FIFA 13,"Apr 12, 2013"
403,GER-Bundesliga,Hamburger SV,75,75,75,74,€5M,28,FIFA 13,"Apr 12, 2013"
404,GER-Bundesliga,VfB Stuttgart,75,78,74,73,€7M,31,FIFA 13,"Apr 12, 2013"
405,GER-Bundesliga,Werder Bremen,75,76,75,73,€6M,31,FIFA 13,"Apr 12, 2013"
406,GER-Bundesliga,TSG Hoffenheim,74,73,73,73,€7.5M,33,FIFA 13,"Apr 12, 2013"
407,GER-Bundesliga,SC Freiburg,73,71,73,71,€2.5M,27,FIFA 13,"Apr 12, 2013"
408,GER-Bundesliga,Eintracht Frankfurt,73,72,73,73,€4.5M,27,FIFA 13,"Apr 12, 2013"
409,GER-Bundesliga,FSV Mainz 05,73,73,73,72,€4.5M,28,FIFA 13,"Apr 12, 2013"
410,GER-Bundesliga,Nürnberg,73,71,72,74,€3.5M,29,FIFA 13,"Apr 12, 2013"
411,GER-Bundesliga,FC Augsburg,72,72,69,71,€2M,31,FIFA 13,"Apr 12, 2013"
412,GER-Bundesliga,Fortuna Düsseldorf,70,69,70,70,€2M,33,FIFA 13,"Apr 12, 2013"
413,GER-Bundesliga,SpVgg Greuther Fürth,70,71,70,67,€1.5M,33,FIFA 13,"Apr 12, 2013"
414,GER-Bundesliga,FC Bayern München,83,86,80,79,€54M,27,FIFA 13,"Apr 19, 2013"
415,GER-Bundesliga,Borussia Dortmund,80,80,81,79,€17.5M,33,FIFA 13,"Apr 19, 2013"
416,GER-Bundesliga,Schalke 04,78,78,78,75,€10M,30,FIFA 13,"Apr 19, 2013"
417,GER-Bundesliga,Bayer 04 Leverkusen,77,79,75,75,€10M,31,FIFA 13,"Apr 19, 2013"
418,GER-Bundesliga,VfL Wolfsburg,76,77,74,76,€25M,27,FIFA 13,"Apr 19, 2013"
419,GER-Bundesliga,Borussia Mönchengladbach,75,72,74,75,€10M,27,FIFA 13,"Apr 19, 2013"
420,GER-Bundesliga,Hamburger SV,75,75,74,74,€5M,28,FIFA 13,"Apr 19, 2013"
421,GER-Bundesliga,VfB Stuttgart,75,78,75,73,€7M,31,FIFA 13,"Apr 19, 2013"
422,GER-Bundesliga,Hannover 96,75,77,73,74,€8M,33,FIFA 13,"Apr 19, 2013"
423,GER-Bundesliga,Eintracht Frankfurt,74,74,74,73,€4.5M,27,FIFA 13,"Apr 19, 2013"
424,GER-Bundesliga,Werder Bremen,74,75,73,74,€6M,32,FIFA 13,"Apr 19, 2013"
425,GER-Bundesliga,TSG Hoffenheim,74,73,74,73,€7.5M,33,FIFA 13,"Apr 19, 2013"
426,GER-Bundesliga,SC Freiburg,73,71,73,71,€2.5M,27,FIFA 13,"Apr 19, 2013"
427,GER-Bundesliga,FSV Mainz 05,73,73,74,73,€4.5M,28,FIFA 13,"Apr 19, 2013"
428,GER-Bundesliga,Nürnberg,73,71,72,74,€3.5M,29,FIFA 13,"Apr 19, 2013"
429,GER-Bundesliga,FC Augsburg,72,72,69,71,€2M,31,FIFA 13,"Apr 19, 2013"
430,GER-Bundesliga,Fortuna Düsseldorf,71,71,70,70,€2M,33,FIFA 13,"Apr 19, 2013"
431,GER-Bundesliga,SpVgg Greuther Fürth,70,71,70,68,€1.5M,33,FIFA 13,"Apr 19, 2013"
432,GER-Bundesliga,FC Bayern München,83,86,83,80,€54M,27,FIFA 13,"Apr 26, 2013"
433,GER-Bundesliga,Borussia Dortmund,80,80,81,79,€17.5M,33,FIFA 13,"Apr 26, 2013"
434,GER-Bundesliga,Schalke 04,78,78,78,75,€10M,30,FIFA 13,"Apr 26, 2013"
435,GER-Bundesliga,Bayer 04 Leverkusen,77,79,75,75,€10M,31,FIFA 13,"Apr 26, 2013"
436,GER-Bundesliga,VfL Wolfsburg,76,77,75,76,€25M,27,FIFA 13,"Apr 26, 2013"
437,GER-Bundesliga,Borussia Mönchengladbach,75,75,73,75,€10M,27,FIFA 13,"Apr 26, 2013"
438,GER-Bundesliga,Hamburger SV,75,75,75,74,€5M,28,FIFA 13,"Apr 26, 2013"
439,GER-Bundesliga,VfB Stuttgart,75,78,75,73,€7M,31,FIFA 13,"Apr 26, 2013"
440,GER-Bundesliga,Werder Bremen,75,72,73,74,€6M,32,FIFA 13,"Apr 26, 2013"
441,GER-Bundesliga,Hannover 96,75,78,73,72,€8M,33,FIFA 13,"Apr 26, 2013"
442,GER-Bundesliga,Eintracht Frankfurt,74,72,70,74,€4.5M,27,FIFA 13,"Apr 26, 2013"
443,GER-Bundesliga,TSG Hoffenheim,74,73,74,73,€7.5M,33,FIFA 13,"Apr 26, 2013"
444,GER-Bundesliga,SC Freiburg,73,72,74,69,€2.5M,27,FIFA 13,"Apr 26, 2013"
445,GER-Bundesliga,FSV Mainz 05,73,73,72,73,€4.5M,28,FIFA 13,"Apr 26, 2013"
446,GER-Bundesliga,Nürnberg,73,73,72,72,€3.5M,29,FIFA 13,"Apr 26, 2013"
447,GER-Bundesliga,FC Augsburg,72,72,69,71,€2M,31,FIFA 13,"Apr 26, 2013"
448,GER-Bundesliga,Fortuna Düsseldorf,71,70,70,71,€2M,33,FIFA 13,"Apr 26, 2013"
449,GER-Bundesliga,SpVgg Greuther Fürth,70,72,67,68,€1.5M,33,FIFA 13,"Apr 26, 2013"
450,GER-Bundesliga,FC Bayern München,83,84,83,81,€54M,27,FIFA 13,"May 3, 2013"
451,GER-Bundesliga,Borussia Dortmund,80,80,81,79,€17.5M,33,FIFA 13,"May 3, 2013"
452,GER-Bundesliga,Schalke 04,78,83,78,75,€10M,30,FIFA 13,"May 3, 2013"
453,GER-Bundesliga,Bayer 04 Leverkusen,77,79,75,75,€10M,31,FIFA 13,"May 3, 2013"
454,GER-Bundesliga,VfL Wolfsburg,76,77,75,74,€25M,27,FIFA 13,"May 3, 2013"
455,GER-Bundesliga,Borussia Mönchengladbach,75,75,73,75,€10M,27,FIFA 13,"May 3, 2013"
456,GER-Bundesliga,Hamburger SV,75,74,74,74,€5M,28,FIFA 13,"May 3, 2013"
457,GER-Bundesliga,VfB Stuttgart,75,78,75,73,€7M,31,FIFA 13,"May 3, 2013"
458,GER-Bundesliga,Werder Bremen,75,76,73,74,€6M,32,FIFA 13,"May 3, 2013"
459,GER-Bundesliga,Hannover 96,75,78,75,73,€8M,33,FIFA 13,"May 3, 2013"
460,GER-Bundesliga,Eintracht Frankfurt,74,74,73,73,€4.5M,27,FIFA 13,"May 3, 2013"
461,GER-Bundesliga,TSG Hoffenheim,74,74,74,71,€7.5M,33,FIFA 13,"May 3, 2013"
462,GER-Bundesliga,SC Freiburg,73,71,74,71,€2.5M,27,FIFA 13,"May 3, 2013"
463,GER-Bundesliga,FSV Mainz 05,73,72,74,72,€4.5M,28,FIFA 13,"May 3, 2013"
464,GER-Bundesliga,Nürnberg,73,71,70,74,€3.5M,29,FIFA 13,"May 3, 2013"
465,GER-Bundesliga,FC Augsburg,72,72,69,71,€2M,31,FIFA 13,"May 3, 2013"
466,GER-Bundesliga,Fortuna Düsseldorf,71,72,70,71,€2M,33,FIFA 13,"May 3, 2013"
467,GER-Bundesliga,SpVgg Greuther Fürth,70,72,68,68,€1.5M,33,FIFA 13,"May 3, 2013"
468,GER-Bundesliga,FC Bayern München,83,83,84,82,€54M,27,FIFA 13,"May 10, 2013"
469,GER-Bundesliga,Borussia Dortmund,80,85,79,79,€17.5M,33,FIFA 13,"May 10, 2013"
470,GER-Bundesliga,Schalke 04,78,83,78,77,€10M,30,FIFA 13,"May 10, 2013"
471,GER-Bundesliga,Bayer 04 Leverkusen,77,80,77,75,€10M,31,FIFA 13,"May 10, 2013"
472,GER-Bundesliga,VfL Wolfsburg,76,77,74,74,€25M,27,FIFA 13,"May 10, 2013"
473,GER-Bundesliga,Borussia Mönchengladbach,75,75,73,75,€10M,27,FIFA 13,"May 10, 2013"
474,GER-Bundesliga,Hamburger SV,75,76,75,70,€5M,28,FIFA 13,"May 10, 2013"
475,GER-Bundesliga,VfB Stuttgart,75,78,75,74,€7M,31,FIFA 13,"May 10, 2013"
476,GER-Bundesliga,Werder Bremen,75,76,73,74,€6M,32,FIFA 13,"May 10, 2013"
477,GER-Bundesliga,Hannover 96,75,77,75,73,€8M,33,FIFA 13,"May 10, 2013"
478,GER-Bundesliga,Eintracht Frankfurt,74,74,73,73,€4.5M,27,FIFA 13,"May 10, 2013"
479,GER-Bundesliga,TSG Hoffenheim,74,72,74,73,€7.5M,33,FIFA 13,"May 10, 2013"
480,GER-Bundesliga,SC Freiburg,73,71,74,72,€2.5M,27,FIFA 13,"May 10, 2013"
481,GER-Bundesliga,FSV Mainz 05,73,72,74,72,€4.5M,28,FIFA 13,"May 10, 2013"
482,GER-Bundesliga,Nürnberg,73,73,71,73,€3.5M,29,FIFA 13,"May 10, 2013"
483,GER-Bundesliga,FC Augsburg,72,72,69,71,€2M,31,FIFA 13,"May 10, 2013"
484,GER-Bundesliga,Fortuna Düsseldorf,71,70,69,69,€2M,33,FIFA 13,"May 10, 2013"
485,GER-Bundesliga,SpVgg Greuther Fürth,70,72,68,68,€1.5M,33,FIFA 13,"May 10, 2013"
486,GER-Bundesliga,FC Bayern München,83,83,84,82,€54M,28,FIFA 13,"May 17, 2013"
487,GER-Bundesliga,Borussia Dortmund,80,80,81,80,€17.5M,33,FIFA 13,"May 17, 2013"
488,GER-Bundesliga,Schalke 04,78,83,78,77,€10M,30,FIFA 13,"May 17, 2013"
489,GER-Bundesliga,Bayer 04 Leverkusen,77,76,75,75,€10M,31,FIFA 13,"May 17, 2013"
490,GER-Bundesliga,VfL Wolfsburg,76,77,75,74,€25M,27,FIFA 13,"May 17, 2013"
491,GER-Bundesliga,Borussia Mönchengladbach,75,72,74,75,€10M,27,FIFA 13,"May 17, 2013"
492,GER-Bundesliga,Hamburger SV,75,74,75,73,€5M,28,FIFA 13,"May 17, 2013"
493,GER-Bundesliga,VfB Stuttgart,75,78,75,74,€7M,32,FIFA 13,"May 17, 2013"
494,GER-Bundesliga,Werder Bremen,75,76,73,74,€6M,32,FIFA 13,"May 17, 2013"
495,GER-Bundesliga,Hannover 96,75,77,73,72,€8M,33,FIFA 13,"May 17, 2013"
496,GER-Bundesliga,Eintracht Frankfurt,74,74,73,74,€4.5M,27,FIFA 13,"May 17, 2013"
497,GER-Bundesliga,TSG Hoffenheim,74,73,74,67,€7.5M,33,FIFA 13,"May 17, 2013"
498,GER-Bundesliga,SC Freiburg,73,70,74,72,€2.5M,28,FIFA 13,"May 17, 2013"
499,GER-Bundesliga,FSV Mainz 05,73,72,71,72,€4.5M,29,FIFA 13,"May 17, 2013"
500,GER-Bundesliga,Nürnberg,73,73,71,73,€3.5M,30,FIFA 13,"May 17, 2013"
501,GER-Bundesliga,FC Augsburg,72,72,69,71,€2M,31,FIFA 13,"May 17, 2013"
502,GER-Bundesliga,Fortuna Düsseldorf,71,72,70,70,€2M,33,FIFA 13,"May 17, 2013"
503,GER-Bundesliga,SpVgg Greuther Fürth,70,70,69,68,€1.5M,33,FIFA 13,"May 17, 2013"
504,GER-Bundesliga,FC Bayern München,83,83,84,82,€54M,28,FIFA 13,"May 24, 2013"
505,GER-Bundesliga,Borussia Dortmund,80,80,80,80,€17.5M,33,FIFA 13,"May 24, 2013"
506,GER-Bundesliga,Schalke 04,78,83,78,75,€10M,30,FIFA 13,"May 24, 2013"
