,league,team,overall,attack,midfield,defence,transfer_budget,players,fifa_edition,update
274,ESP-La Liga,Real Valladolid,73,73,71,73,€3M,33,FIFA 13,"Feb 15, 2013"
275,ESP-La Liga,Rayo Vallecano,73,75,74,71,€2M,33,FIFA 13,"Feb 15, 2013"
276,ESP-La Liga,Granada,73,71,73,72,€2.5M,31,FIFA 13,"Feb 15, 2013"
277,ESP-La Liga,Deportivo La Coruña,73,73,72,71,€2M,33,FIFA 13,"Feb 15, 2013"
278,ESP-La Liga,Osasuna,72,69,70,73,€4.5M,33,FIFA 13,"Feb 15, 2013"
279,ESP-La Liga,Real Zaragoza,72,77,72,69,€4.5M,33,FIFA 13,"Feb 15, 2013"
280,ESP-La Liga,FC Barcelona,85,87,84,83,€77M,23,FIFA 13,"Feb 22, 2013"
281,ESP-La Liga,Real Madrid,84,80,85,82,€98.4M,26,FIFA 13,"Feb 22, 2013"
282,ESP-La Liga,Atlético Madrid,80,83,79,80,€27M,33,FIFA 13,"Feb 22, 2013"
283,ESP-La Liga,Valencia,79,80,77,78,€20M,33,FIFA 13,"Feb 22, 2013"
284,ESP-La Liga,Málaga,78,76,76,76,€12M,33,FIFA 13,"Feb 22, 2013"
285,ESP-La Liga,Sevilla,77,80,75,72,€16M,31,FIFA 13,"Feb 22, 2013"
286,ESP-La Liga,Athletic Club,76,80,74,75,€9.5M,33,FIFA 13,"Feb 22, 2013"
287,ESP-La Liga,Getafe,75,73,74,74,€10M,33,FIFA 13,"Feb 22, 2013"
288,ESP-La Liga,Levante,74,79,74,73,€2.5M,33,FIFA 13,"Feb 22, 2013"
289,ESP-La Liga,Real Betis,74,74,74,74,€3M,33,FIFA 13,"Feb 22, 2013"
290,ESP-La Liga,Real Sociedad,74,75,73,73,€3M,33,FIFA 13,"Feb 22, 2013"
291,ESP-La Liga,Celta de Vigo,73,74,72,70,€2.3M,33,FIFA 13,"Feb 22, 2013"
292,ESP-La Liga,Espanyol,73,74,72,72,€8M,32,FIFA 13,"Feb 22, 2013"
293,ESP-La Liga,Mallorca,73,73,73,73,€1.5M,33,FIFA 13,"Feb 22, 2013"
294,ESP-La Liga,Real Valladolid,73,73,72,72,€3M,33,FIFA 13,"Feb 22, 2013"
295,ESP-La Liga,Rayo Vallecano,73,75,74,71,€2M,33,FIFA 13,"Feb 22, 2013"
296,ESP-La Liga,Granada,73,71,73,72,€2.5M,31,FIFA 13,"Feb 22, 2013"
297,ESP-La Liga,Deportivo La Coruña,73,73,73,71,€2M,33,FIFA 13,"Feb 22, 2013"
298,ESP-La Liga,Osasuna,72,71,71,73,€4.5M,33,FIFA 13,"Feb 22, 2013"
299,ESP-La Liga,Real Zaragoza,72,73,72,71,€4.5M,33,FIFA 13,"Feb 22, 2013"
300,ESP-La Liga,FC Barcelona,85,86,85,84,€77M,23,FIFA 13,"Mar 1, 2013"
301,ESP-La Liga,Real Madrid,84,85,85,82,€98.4M,23,FIFA 13,"Mar 1, 2013"
302,ESP-La Liga,Atlético Madrid,80,83,79,80,€27M,33,FIFA 13,"Mar 1, 2013"
303,ESP-La Liga,Valencia,79,79,78,78,€20M,33,FIFA 13,"Mar 1, 2013"
304,ESP-La Liga,Málaga,78,77,77,76,€12M,33,FIFA 13,"Mar 1, 2013"
305,ESP-La Liga,Sevilla,77,78,74,75,€16M,30,FIFA 13,"Mar 1, 2013"
306,ESP-La Liga,Athletic Club,76,79,76,75,€9.5M,33,FIFA 13,"Mar 1, 2013"
307,ESP-La Liga,Getafe,75,73,74,74,€10M,33,FIFA 13,"Mar 1, 2013"
308,ESP-La Liga,Levante,74,78,74,74,€2.5M,33,FIFA 13,"Mar 1, 2013"
309,ESP-La Liga,Real Betis,74,75,73,73,€3M,33,FIFA 13,"Mar 1, 2013"
310,ESP-La Liga,Real Sociedad,74,75,73,73,€3M,33,FIFA 13,"Mar 1, 2013"
311,ESP-La Liga,Celta de Vigo,73,74,73,71,€2.3M,33,FIFA 13,"Mar 1, 2013"
312,ESP-La Liga,Espanyol,73,74,72,73,€8M,32,FIFA 13,"Mar 1, 2013"
313,ESP-La Liga,Mallorca,73,73,73,73,€1.5M,33,FIFA 13,"Mar 1, 2013"
314,ESP-La Liga,Real Valladolid,73,73,71,73,€3M,33,FIFA 13,"Mar 1, 2013"
315,ESP-La Liga,Rayo Vallecano,73,75,74,71,€2M,33,FIFA 13,"Mar 1, 2013"
316,ESP-La Liga,Granada,73,71,73,72,€2.5M,31,FIFA 13,"Mar 1, 2013"
317,ESP-La Liga,Deportivo La Coruña,73,73,73,71,€2M,33,FIFA 13,"Mar 1, 2013"
318,ESP-La Liga,Osasuna,72,69,69,73,€4.5M,33,FIFA 13,"Mar 1, 2013"
319,ESP-La Liga,Real Zaragoza,72,77,71,72,€4.5M,33,FIFA 13,"Mar 1, 2013"
320,ESP-La Liga,FC Barcelona,85,86,85,84,€77M,23,FIFA 13,"Mar 4, 2013"
321,ESP-La Liga,Real Madrid,84,85,85,82,€98.4M,23,FIFA 13,"Mar 4, 2013"
322,ESP-La Liga,Atlético Madrid,80,83,79,80,€27M,33,FIFA 13,"Mar 4, 2013"
323,ESP-La Liga,Valencia,79,79,78,78,€20M,33,FIFA 13,"Mar 4, 2013"
324,ESP-La Liga,Málaga,78,77,77,76,€12M,33,FIFA 13,"Mar 4, 2013"
325,ESP-La Liga,Sevilla,77,78,74,75,€16M,30,FIFA 13,"Mar 4, 2013"
326,ESP-La Liga,Athletic Club,76,79,76,75,€9.5M,33,FIFA 13,"Mar 4, 2013"
327,ESP-La Liga,Getafe,75,73,74,74,€10M,33,FIFA 13,"Mar 4, 2013"
328,ESP-La Liga,Levante,74,78,74,74,€2.5M,33,FIFA 13,"Mar 4, 2013"
329,ESP-La Liga,Real Betis,74,75,73,73,€3M,33,FIFA 13,"Mar 4, 2013"
330,ESP-La Liga,Real Sociedad,74,75,73,73,€3M,33,FIFA 13,"Mar 4, 2013"
331,ESP-La Liga,Celta de Vigo,73,74,73,71,€2.3M,33,FIFA 13,"Mar 4, 2013"
332,ESP-La Liga,Espanyol,73,74,72,73,€8M,32,FIFA 13,"Mar 4, 2013"
333,ESP-La Liga,Mallorca,73,73,73,73,€1.5M,33,FIFA 13,"Mar 4, 2013"
334,ESP-La Liga,Real Valladolid,73,73,71,73,€3M,33,FIFA 13,"Mar 4, 2013"
335,ESP-La Liga,Rayo Vallecano,73,75,74,71,€2M,33,FIFA 13,"Mar 4, 2013"
336,ESP-La Liga,Granada,73,71,73,72,€2.5M,31,FIFA 13,"Mar 4, 2013"
337,ESP-La Liga,Deportivo La Coruña,73,73,73,71,€2M,33,FIFA 13,"Mar 4, 2013"
338,ESP-La Liga,Osasuna,72,69,69,73,€4.5M,33,FIFA 13,"Mar 4, 2013"
339,ESP-La Liga,Real Zaragoza,72,77,71,72,€4.5M,33,FIFA 13,"Mar 4, 2013"
340,ESP-La Liga,FC Barcelona,85,86,85,84,€77M,24,FIFA 13,"Mar 8, 2013"
341,ESP-La Liga,Real Madrid,85,85,85,82,€98.4M,24,FIFA 13,"Mar 8, 2013"
342,ESP-La Liga,Atlético Madrid,80,83,79,80,€27M,33,FIFA 13,"Mar 8, 2013"
343,ESP-La Liga,Valencia,79,79,77,77,€20M,33,FIFA 13,"Mar 8, 2013"
344,ESP-La Liga,Málaga,78,76,76,76,€12M,33,FIFA 13,"Mar 8, 2013"
345,ESP-La Liga,Sevilla,77,80,75,72,€16M,30,FIFA 13,"Mar 8, 2013"
346,ESP-La Liga,Athletic Club,76,81,75,74,€9.5M,33,FIFA 13,"Mar 8, 2013"
347,ESP-La Liga,Getafe,75,73,74,74,€10M,33,FIFA 13,"Mar 8, 2013"
348,ESP-La Liga,Levante,74,75,74,74,€2.5M,33,FIFA 13,"Mar 8, 2013"
349,ESP-La Liga,Real Betis,74,76,74,73,€3M,33,FIFA 13,"Mar 8, 2013"
350,ESP-La Liga,Real Sociedad,74,75,73,73,€3M,33,FIFA 13,"Mar 8, 2013"
351,ESP-La Liga,Celta de Vigo,73,73,73,69,€2.3M,33,FIFA 13,"Mar 8, 2013"
352,ESP-La Liga,Espanyol,73,73,71,73,€8M,32,FIFA 13,"Mar 8, 2013"
353,ESP-La Liga,Mallorca,73,73,73,72,€1.5M,33,FIFA 13,"Mar 8, 2013"
354,ESP-La Liga,Real Valladolid,73,73,71,73,€3M,33,FIFA 13,"Mar 8, 2013"
355,ESP-La Liga,Rayo Vallecano,73,75,74,71,€2M,33,FIFA 13,"Mar 8, 2013"
356,ESP-La Liga,Granada,73,71,73,71,€2.5M,31,FIFA 13,"Mar 8, 2013"
357,ESP-La Liga,Deportivo La Coruña,73,73,73,72,€2M,33,FIFA 13,"Mar 8, 2013"
358,ESP-La Liga,Osasuna,72,71,70,73,€4.5M,33,FIFA 13,"Mar 8, 2013"
359,ESP-La Liga,Real Zaragoza,72,77,71,73,€4.5M,33,FIFA 13,"Mar 8, 2013"
360,ESP-La Liga,FC Barcelona,85,86,86,84,€77M,25,FIFA 13,"Mar 15, 2013"
361,ESP-La Liga,Real Madrid,84,85,85,82,€98.4M,23,FIFA 13,"Mar 15, 2013"
362,ESP-La Liga,Atlético Madrid,80,83,79,80,€27M,33,FIFA 13,"Mar 15, 2013"
363,ESP-La Liga,Valencia,79,78,78,76,€20M,33,FIFA 13,"Mar 15, 2013"
364,ESP-La Liga,Málaga,78,75,77,76,€12M,33,FIFA 13,"Mar 15, 2013"
365,ESP-La Liga,Sevilla,77,78,75,75,€16M,30,FIFA 13,"Mar 15, 2013"
366,ESP-La Liga,Athletic Club,76,81,75,75,€9.5M,33,FIFA 13,"Mar 15, 2013"
367,ESP-La Liga,Getafe,75,73,75,74,€10M,33,FIFA 13,"Mar 15, 2013"
368,ESP-La Liga,Levante,74,73,74,74,€2.5M,32,FIFA 13,"Mar 15, 2013"
369,ESP-La Liga,Real Betis,74,74,74,73,€3M,33,FIFA 13,"Mar 15, 2013"
370,ESP-La Liga,Real Sociedad,74,76,72,73,€3M,33,FIFA 13,"Mar 15, 2013"
371,ESP-La Liga,Celta de Vigo,73,73,73,71,€2.3M,33,FIFA 13,"Mar 15, 2013"
372,ESP-La Liga,Espanyol,73,74,72,73,€8M,32,FIFA 13,"Mar 15, 2013"
373,ESP-La Liga,Mallorca,73,73,73,71,€1.5M,33,FIFA 13,"Mar 15, 2013"
374,ESP-La Liga,Real Valladolid,73,73,71,73,€3M,33,FIFA 13,"Mar 15, 2013"
375,ESP-La Liga,Osasuna,73,72,71,74,€4.5M,33,FIFA 13,"Mar 15, 2013"
376,ESP-La Liga,Rayo Vallecano,73,76,72,72,€2M,33,FIFA 13,"Mar 15, 2013"
377,ESP-La Liga,Granada,73,72,73,72,€2.5M,32,FIFA 13,"Mar 15, 2013"
378,ESP-La Liga,Deportivo La Coruña,73,73,73,71,€2M,33,FIFA 13,"Mar 15, 2013"
379,ESP-La Liga,Real Zaragoza,72,77,72,72,€4.5M,33,FIFA 13,"Mar 15, 2013"
380,ESP-La Liga,FC Barcelona,85,86,87,83,€77M,24,FIFA 13,"Mar 22, 2013"
381,ESP-La Liga,Real Madrid,84,85,80,81,€98.4M,24,FIFA 13,"Mar 22, 2013"
382,ESP-La Liga,Atlético Madrid,80,83,79,80,€27M,33,FIFA 13,"Mar 22, 2013"
383,ESP-La Liga,Valencia,79,78,78,77,€20M,33,FIFA 13,"Mar 22, 2013"
384,ESP-La Liga,Málaga,78,76,76,76,€12M,33,FIFA 13,"Mar 22, 2013"
385,ESP-La Liga,Sevilla,77,81,75,71,€16M,30,FIFA 13,"Mar 22, 2013"
386,ESP-La Liga,Athletic Club,76,81,76,74,€9.5M,33,FIFA 13,"Mar 22, 2013"
387,ESP-La Liga,Getafe,75,73,74,74,€10M,33,FIFA 13,"Mar 22, 2013"
388,ESP-La Liga,Levante,74,71,74,73,€2.5M,32,FIFA 13,"Mar 22, 2013"
389,ESP-La Liga,Real Betis,74,73,73,73,€3M,33,FIFA 13,"Mar 22, 2013"
390,ESP-La Liga,Real Sociedad,74,75,73,73,€3M,33,FIFA 13,"Mar 22, 2013"
391,ESP-La Liga,Celta de Vigo,73,73,73,71,€2.3M,33,FIFA 13,"Mar 22, 2013"
392,ESP-La Liga,Espanyol,73,74,72,72,€8M,32,FIFA 13,"Mar 22, 2013"
393,ESP-La Liga,Mallorca,73,72,73,71,€1.5M,33,FIFA 13,"Mar 22, 2013"
394,ESP-La Liga,Real Valladolid,73,72,71,73,€3M,33,FIFA 13,"Mar 22, 2013"
395,ESP-La Liga,Osasuna,73,68,70,74,€4.5M,33,FIFA 13,"Mar 22, 2013"
396,ESP-La Liga,Rayo Vallecano,73,73,74,71,€2M,33,FIFA 13,"Mar 22, 2013"
397,ESP-La Liga,Granada,73,71,73,72,€2.5M,32,FIFA 13,"Mar 22, 2013"
398,ESP-La Liga,Deportivo La Coruña,73,73,72,71,€2M,33,FIFA 13,"Mar 22, 2013"
399,ESP-La Liga,Real Zaragoza,72,77,71,73,€4.5M,33,FIFA 13,"Mar 22, 2013"
400,ESP-La Liga,FC Barcelona,85,86,86,82,€77M,24,FIFA 13,"Mar 28, 2013"
401,ESP-La Liga,Real Madrid,84,85,85,82,€98.4M,24,FIFA 13,"Mar 28, 2013"
402,ESP-La Liga,Atlético Madrid,80,83,79,77,€27M,33,FIFA 13,"Mar 28, 2013"
403,ESP-La Liga,Valencia,79,78,78,77,€20M,33,FIFA 13,"Mar 28, 2013"
404,ESP-La Liga,Málaga,78,76,77,76,€12M,33,FIFA 13,"Mar 28, 2013"
405,ESP-La Liga,Sevilla,77,81,75,72,€16M,30,FIFA 13,"Mar 28, 2013"
406,ESP-La Liga,Athletic Club,76,81,76,74,€9.5M,33,FIFA 13,"Mar 28, 2013"
407,ESP-La Liga,Getafe,75,74,74,74,€10M,33,FIFA 13,"Mar 28, 2013"
408,ESP-La Liga,Levante,74,71,74,73,€2.5M,32,FIFA 13,"Mar 28, 2013"
409,ESP-La Liga,Real Betis,74,73,73,73,€3M,33,FIFA 13,"Mar 28, 2013"
410,ESP-La Liga,Real Sociedad,74,75,73,73,€3M,33,FIFA 13,"Mar 28, 2013"
411,ESP-La Liga,Celta de Vigo,73,73,73,71,€2.3M,33,FIFA 13,"Mar 28, 2013"
412,ESP-La Liga,Espanyol,73,74,72,72,€8M,32,FIFA 13,"Mar 28, 2013"
413,ESP-La Liga,Mallorca,73,72,73,71,€1.5M,33,FIFA 13,"Mar 28, 2013"
414,ESP-La Liga,Real Valladolid,73,72,73,73,€3M,33,FIFA 13,"Mar 28, 2013"
415,ESP-La Liga,Osasuna,73,69,70,74,€4.5M,33,FIFA 13,"Mar 28, 2013"
416,ESP-La Liga,Rayo Vallecano,73,73,74,71,€2M,33,FIFA 13,"Mar 28, 2013"
417,ESP-La Liga,Granada,73,72,73,72,€2.5M,32,FIFA 13,"Mar 28, 2013"
418,ESP-La Liga,Deportivo La Coruña,73,73,72,71,€2M,33,FIFA 13,"Mar 28, 2013"
419,ESP-La Liga,Real Zaragoza,72,77,71,73,€4.5M,33,FIFA 13,"Mar 28, 2013"
420,ESP-La Liga,FC Barcelona,85,84,87,82,€77M,25,FIFA 13,"Apr 5, 2013"
421,ESP-La Liga,Real Madrid,84,85,83,82,€98.4M,23,FIFA 13,"Apr 5, 2013"
422,ESP-La Liga,Atlético Madrid,80,83,79,77,€27M,33,FIFA 13,"Apr 5, 2013"
423,ESP-La Liga,Valencia,79,78,77,77,€20M,33,FIFA 13,"Apr 5, 2013"
424,ESP-La Liga,Málaga,78,77,77,77,€12M,33,FIFA 13,"Apr 5, 2013"
425,ESP-La Liga,Sevilla,77,81,74,71,€16M,30,FIFA 13,"Apr 5, 2013"
426,ESP-La Liga,Athletic Club,76,79,75,74,€9.5M,33,FIFA 13,"Apr 5, 2013"
427,ESP-La Liga,Getafe,75,74,74,73,€10M,33,FIFA 13,"Apr 5, 2013"
428,ESP-La Liga,Levante,74,73,74,74,€2.5M,33,FIFA 13,"Apr 5, 2013"
429,ESP-La Liga,Real Betis,74,76,73,74,€3M,33,FIFA 13,"Apr 5, 2013"
430,ESP-La Liga,Real Sociedad,74,76,72,73,€3M,33,FIFA 13,"Apr 5, 2013"
431,ESP-La Liga,Celta de Vigo,73,74,73,71,€2.3M,33,FIFA 13,"Apr 5, 2013"
432,ESP-La Liga,Espanyol,73,74,72,71,€8M,32,FIFA 13,"Apr 5, 2013"
433,ESP-La Liga,Mallorca,73,73,73,73,€1.5M,33,FIFA 13,"Apr 5, 2013"
434,ESP-La Liga,Real Valladolid,73,73,72,73,€3M,33,FIFA 13,"Apr 5, 2013"
435,ESP-La Liga,Osasuna,73,72,71,74,€4.5M,33,FIFA 13,"Apr 5, 2013"
436,ESP-La Liga,Rayo Vallecano,73,76,72,72,€2M,33,FIFA 13,"Apr 5, 2013"
437,ESP-La Liga,Granada,73,72,71,71,€2.5M,32,FIFA 13,"Apr 5, 2013"
438,ESP-La Liga,Deportivo La Coruña,73,73,72,71,€2M,33,FIFA 13,"Apr 5, 2013"
439,ESP-La Liga,Real Zaragoza,72,77,71,73,€4.5M,33,FIFA 13,"Apr 5, 2013"
440,ESP-La Liga,FC Barcelona,85,84,87,82,€77M,25,FIFA 13,"Apr 12, 2013"
441,ESP-La Liga,Real Madrid,84,85,85,82,€98.4M,25,FIFA 13,"Apr 12, 2013"
442,ESP-La Liga,Atlético Madrid,80,85,78,80,€27M,33,FIFA 13,"Apr 12, 2013"
443,ESP-La Liga,Valencia,79,78,78,77,€20M,33,FIFA 13,"Apr 12, 2013"
444,ESP-La Liga,Málaga,78,77,78,76,€12M,33,FIFA 13,"Apr 12, 2013"
445,ESP-La Liga,Sevilla,77,80,75,72,€16M,30,FIFA 13,"Apr 12, 2013"
446,ESP-La Liga,Athletic Club,76,79,75,74,€9.5M,33,FIFA 13,"Apr 12, 2013"
447,ESP-La Liga,Getafe,75,74,74,74,€10M,33,FIFA 13,"Apr 12, 2013"
448,ESP-La Liga,Levante,74,73,74,74,€2.5M,33,FIFA 13,"Apr 12, 2013"
449,ESP-La Liga,Real Betis,74,74,74,74,€3M,33,FIFA 13,"Apr 12, 2013"
450,ESP-La Liga,Real Sociedad,74,75,73,73,€3M,33,FIFA 13,"Apr 12, 2013"
451,ESP-La Liga,Celta de Vigo,73,73,73,71,€2.3M,33,FIFA 13,"Apr 12, 2013"
452,ESP-La Liga,Espanyol,73,74,73,71,€8M,32,FIFA 13,"Apr 12, 2013"
453,ESP-La Liga,Mallorca,73,72,73,71,€1.5M,33,FIFA 13,"Apr 12, 2013"
454,ESP-La Liga,Real Valladolid,73,72,71,73,€3M,33,FIFA 13,"Apr 12, 2013"
455,ESP-La Liga,Osasuna,73,72,71,73,€4.5M,33,FIFA 13,"Apr 12, 2013"
456,ESP-La Liga,Rayo Vallecano,73,76,74,72,€2M,33,FIFA 13,"Apr 12, 2013"
457,ESP-La Liga,Granada,73,71,74,71,€2.5M,32,FIFA 13,"Apr 12, 2013"
458,ESP-La Liga,Deportivo La Coruña,73,73,72,71,€2M,33,FIFA 13,"Apr 12, 2013"
459,ESP-La Liga,Real Zaragoza,72,77,71,73,€4.5M,33,FIFA 13,"Apr 12, 2013"
460,ESP-La Liga,FC Barcelona,85,84,85,82,€77M,25,FIFA 13,"Apr 19, 2013"
461,ESP-La Liga,Real Madrid,84,85,84,82,€98.4M,26,FIFA 13,"Apr 19, 2013"
462,ESP-La Liga,Atlético Madrid,80,83,79,80,€27M,33,FIFA 13,"Apr 19, 2013"
463,ESP-La Liga,Valencia,79,78,77,77,€20M,33,FIFA 13,"Apr 19, 2013"
464,ESP-La Liga,Málaga,78,76,78,77,€12M,33,FIFA 13,"Apr 19, 2013"
465,ESP-La Liga,Sevilla,77,80,74,72,€16M,30,FIFA 13,"Apr 19, 2013"
466,ESP-La Liga,Athletic Club,76,81,75,75,€9.5M,33,FIFA 13,"Apr 19, 2013"
467,ESP-La Liga,Getafe,75,72,74,74,€10M,33,FIFA 13,"Apr 19, 2013"
468,ESP-La Liga,Levante,74,73,74,74,€2.5M,33,FIFA 13,"Apr 19, 2013"
469,ESP-La Liga,Real Betis,74,76,74,73,€3M,33,FIFA 13,"Apr 19, 2013"
470,ESP-La Liga,Real Sociedad,74,75,73,73,€3M,33,FIFA 13,"Apr 19, 2013"
471,ESP-La Liga,Celta de Vigo,73,73,73,70,€2.3M,33,FIFA 13,"Apr 19, 2013"
472,ESP-La Liga,Espanyol,73,74,72,72,€8M,32,FIFA 13,"Apr 19, 2013"
473,ESP-La Liga,Mallorca,73,73,73,71,€1.5M,33,FIFA 13,"Apr 19, 2013"
474,ESP-La Liga,Real Valladolid,73,72,72,73,€3M,33,FIFA 13,"Apr 19, 2013"
475,ESP-La Liga,Osasuna,73,72,71,74,€4.5M,33,FIFA 13,"Apr 19, 2013"
476,ESP-La Liga,Rayo Vallecano,73,76,74,72,€2M,33,FIFA 13,"Apr 19, 2013"
477,ESP-La Liga,Granada,73,71,72,70,€2.5M,32,FIFA 13,"Apr 19, 2013"
478,ESP-La Liga,Deportivo La Coruña,73,73,73,71,€2M,33,FIFA 13,"Apr 19, 2013"
479,ESP-La Liga,Real Zaragoza,72,77,71,72,€4.5M,33,FIFA 13,"Apr 19, 2013"
480,ESP-La Liga,FC Barcelona,85,86,86,82,€77M,24,FIFA 13,"Apr 26, 2013"
481,ESP-La Liga,Real Madrid,84,87,83,82,€98.4M,25,FIFA 13,"Apr 26, 2013"
482,ESP-La Liga,Atlético Madrid,80,83,79,80,€27M,33,FIFA 13,"Apr 26, 2013"
483,ESP-La Liga,Valencia,79,79,77,78,€20M,33,FIFA 13,"Apr 26, 2013"
484,ESP-La Liga,Málaga,78,76,78,77,€12M,33,FIFA 13,"Apr 26, 2013"
485,ESP-La Liga,Sevilla,77,80,73,75,€16M,30,FIFA 13,"Apr 26, 2013"
486,ESP-La Liga,Athletic Club,76,79,75,76,€9.5M,33,FIFA 13,"Apr 26, 2013"
487,ESP-La Liga,Getafe,75,72,73,74,€10M,33,FIFA 13,"Apr 26, 2013"
488,ESP-La Liga,Levante,74,73,75,74,€2.5M,33,FIFA 13,"Apr 26, 2013"
489,ESP-La Liga,Real Betis,74,76,75,73,€3M,33,FIFA 13,"Apr 26, 2013"
490,ESP-La Liga,Real Sociedad,74,75,73,72,€3M,33,FIFA 13,"Apr 26, 2013"
491,ESP-La Liga,Celta de Vigo,73,73,73,70,€2.3M,33,FIFA 13,"Apr 26, 2013"
492,ESP-La Liga,Espanyol,73,73,72,73,€8M,32,FIFA 13,"Apr 26, 2013"
493,ESP-La Liga,Mallorca,73,73,73,71,€1.5M,33,FIFA 13,"Apr 26, 2013"
494,ESP-La Liga,Real Valladolid,73,72,72,73,€3M,33,FIFA 13,"Apr 26, 2013"
495,ESP-La Liga,Osasuna,73,72,71,73,€4.5M,33,FIFA 13,"Apr 26, 2013"
496,ESP-La Liga,Rayo Vallecano,73,70,74,72,€2M,33,FIFA 13,"Apr 26, 2013"
497,ESP-La Liga,Granada,73,72,73,71,€2.5M,32,FIFA 13,"Apr 26, 2013"
498,ESP-La Liga,Deportivo La Coruña,73,73,73,71,€2M,33,FIFA 13,"Apr 26, 2013"
499,ESP-La Liga,Real Zaragoza,72,77,71,72,€4.5M,33,FIFA 13,"Apr 26, 2013"
500,ESP-La Liga,FC Barcelona,85,86,86,82,€77M,23,FIFA 13,"May 3, 2013"
501,ESP-La Liga,Real Madrid,84,85,85,81,€98.4M,25,FIFA 13,"May 3, 2013"
502,ESP-La Liga,Atlético Madrid,80,83,78,80,€27M,33,FIFA 13,"May 3, 2013"
503,ESP-La Liga,Valencia,79,79,77,78,€20M,33,FIFA 13,"May 3, 2013"
504,ESP-La Liga,Málaga,78,76,78,77,€12M,33,FIFA 13,"May 3, 2013"
505,ESP-La Liga,Sevilla,77,80,74,74,€16M,31,FIFA 13,"May 3, 2013"
506,ESP-La Liga,Athletic Club,76,79,75,76,€9.5M,33,FIFA 13,"May 3, 2013"
507,ESP-La Liga,Levante,74,73,73,74,€2.5M,33,FIFA 13,"May 3, 2013"
508,ESP-La Liga,Getafe,74,73,74,73,€10M,33,FIFA 13,"May 3, 2013"
509,ESP-La Liga,Real Betis,74,76,72,74,€3M,33,FIFA 13,"May 3, 2013"
510,ESP-La Liga,Real Sociedad,74,75,73,73,€3M,33,FIFA 13,"May 3, 2013"
511,ESP-La Liga,Celta de Vigo,73,73,73,70,€2.3M,33,FIFA 13,"May 3, 2013"
512,ESP-La Liga,Espanyol,73,74,72,73,€8M,32,FIFA 13,"May 3, 2013"
513,ESP-La Liga,Mallorca,73,73,73,72,€1.5M,33,FIFA 13,"May 3, 2013"
514,ESP-La Liga,Real Valladolid,73,72,72,73,€3M,33,FIFA 13,"May 3, 2013"
515,ESP-La Liga,Osasuna,73,69,71,73,€4.5M,33,FIFA 13,"May 3, 2013"
516,ESP-La Liga,Rayo Vallecano,73,73,74,71,€2M,33,FIFA 13,"May 3, 2013"
517,ESP-La Liga,Deportivo La Coruña,73,73,73,70,€2M,33,FIFA 13,"May 3, 2013"
518,ESP-La Liga,Granada,72,72,73,71,€2.5M,32,FIFA 13,"May 3, 2013"
519,ESP-La Liga,Real Zaragoza,72,77,71,72,€4.5M,33,FIFA 13,"May 3, 2013"
520,ESP-La Liga,FC Barcelona,85,86,85,82,€77M,25,FIFA 13,"May 10, 2013"
521,ESP-La Liga,Real Madrid,84,85,84,79,€98.4M,25,FIFA 13,"May 10, 2013"
522,ESP-La Liga,Atlético Madrid,80,85,78,80,€27M,33,FIFA 13,"May 10, 2013"
523,ESP-La Liga,Valencia,79,78,77,77,€20M,33,FIFA 13,"May 10, 2013"
524,ESP-La Liga,Málaga,78,75,78,76,€12M,33,FIFA 13,"May 10, 2013"
525,ESP-La Liga,Sevilla,77,80,75,72,€16M,31,FIFA 13,"May 10, 2013"
526,ESP-La Liga,Athletic Club,76,79,75,76,€9.5M,33,FIFA 13,"May 10, 2013"
527,ESP-La Liga,Getafe,75,73,74,73,€10M,33,FIFA 13,"May 10, 2013"
528,ESP-La Liga,Levante,74,72,74,74,€2.5M,33,FIFA 13,"May 10, 2013"
529,ESP-La Liga,Real Betis,74,74,75,73,€3M,33,FIFA 13,"May 10, 2013"
530,ESP-La Liga,Real Sociedad,74,75,73,73,€3M,33,FIFA 13,"May 10, 2013"
531,ESP-La Liga,Rayo Vallecano,74,74,74,72,€2M,33,FIFA 13,"May 10, 2013"
532,ESP-La Liga,Celta de Vigo,73,73,73,70,€2.3M,33,FIFA 13,"May 10, 2013"
533,ESP-La Liga,Espanyol,73,74,72,73,€8M,32,FIFA 13,"May 10, 2013"
534,ESP-La Liga,Mallorca,73,72,73,72,€1.5M,33,FIFA 13,"May 10, 2013"
535,ESP-La Liga,Real Valladolid,73,72,74,73,€3M,33,FIFA 13,"May 10, 2013"
536,ESP-La Liga,Osasuna,73,72,71,73,€4.5M,33,FIFA 13,"May 10, 2013"
537,ESP-La Liga,Deportivo La Coruña,73,73,73,71,€2M,33,FIFA 13,"May 10, 2013"
538,ESP-La Liga,Granada,72,72,72,71,€2.5M,31,FIFA 13,"May 10, 2013"
539,ESP-La Liga,Real Zaragoza,72,77,71,73,€4.5M,33,FIFA 13,"May 10, 2013"
540,ESP-La Liga,FC Barcelona,85,85,87,80,€77M,24,FIFA 13,"May 17, 2013"
541,ESP-La Liga,Real Madrid,84,85,85,82,€98.4M,26,FIFA 13,"May 17, 2013"
542,ESP-La Liga,Atlético Madrid,80,83,79,79,€27M,33,FIFA 13,"May 17, 2013"
543,ESP-La Liga,Valencia,79,79,77,77,€20M,33,FIFA 13,"May 17, 2013"
544,ESP-La Liga,Málaga,78,77,77,77,€12M,33,FIFA 13,"May 17, 2013"
