,league,team,overall,attack,midfield,defence,transfer_budget,players,fifa_edition,update
285,ITA-Serie A,Fiorentina,78,78,78,76,€17M,28,FIFA 13,"Feb 22, 2013"
286,ITA-Serie A,Roma,77,78,76,75,€20M,26,FIFA 13,"Feb 22, 2013"
287,ITA-Serie A,Udinese,76,76,73,77,€14M,27,FIFA 13,"Feb 22, 2013"
288,ITA-Serie A,Catania,75,77,74,75,€7M,26,FIFA 13,"Feb 22, 2013"
289,ITA-Serie A,Atalanta,75,75,72,72,€5M,32,FIFA 13,"Feb 22, 2013"
290,ITA-Serie A,Cagliari,75,75,75,74,€8M,27,FIFA 13,"Feb 22, 2013"
291,ITA-Serie A,Genoa,75,74,75,74,€13M,26,FIFA 13,"Feb 22, 2013"
292,ITA-Serie A,Parma,74,75,72,74,€9M,27,FIFA 13,"Feb 22, 2013"
293,ITA-Serie A,Palermo,74,74,73,72,€10M,27,FIFA 13,"Feb 22, 2013"
294,ITA-Serie A,Torino,74,73,73,74,€4M,28,FIFA 13,"Feb 22, 2013"
295,ITA-Serie A,Bologna,74,76,72,72,€5M,30,FIFA 13,"Feb 22, 2013"
296,ITA-Serie A,Chievo,74,76,70,75,€6M,29,FIFA 13,"Feb 22, 2013"
297,ITA-Serie A,Sampdoria,73,73,73,71,€8M,27,FIFA 13,"Feb 22, 2013"
298,ITA-Serie A,Pescara,72,73,70,69,€2M,27,FIFA 13,"Feb 22, 2013"
299,ITA-Serie A,Siena,71,70,68,68,€4M,29,FIFA 13,"Feb 22, 2013"
300,ITA-Serie A,Juventus,82,80,82,81,€30M,27,FIFA 13,"Mar 1, 2013"
301,ITA-Serie A,Inter,80,78,79,80,€35M,29,FIFA 13,"Mar 1, 2013"
302,ITA-Serie A,Milan,80,81,79,78,€20M,28,FIFA 13,"Mar 1, 2013"
303,ITA-Serie A,Napoli,80,80,79,79,€20M,27,FIFA 13,"Mar 1, 2013"
304,ITA-Serie A,Lazio,79,80,80,78,€15M,28,FIFA 13,"Mar 1, 2013"
305,ITA-Serie A,Fiorentina,78,78,78,75,€17M,28,FIFA 13,"Mar 1, 2013"
306,ITA-Serie A,Roma,77,77,77,74,€20M,26,FIFA 13,"Mar 1, 2013"
307,ITA-Serie A,Udinese,76,81,73,80,€14M,27,FIFA 13,"Mar 1, 2013"
308,ITA-Serie A,Catania,75,77,74,74,€7M,26,FIFA 13,"Mar 1, 2013"
309,ITA-Serie A,Atalanta,75,74,75,73,€5M,32,FIFA 13,"Mar 1, 2013"
310,ITA-Serie A,Cagliari,75,75,76,74,€8M,27,FIFA 13,"Mar 1, 2013"
311,ITA-Serie A,Genoa,75,74,75,74,€13M,26,FIFA 13,"Mar 1, 2013"
312,ITA-Serie A,Parma,74,74,72,74,€9M,27,FIFA 13,"Mar 1, 2013"
313,ITA-Serie A,Palermo,74,75,74,71,€10M,27,FIFA 13,"Mar 1, 2013"
314,ITA-Serie A,Torino,74,75,73,74,€4M,28,FIFA 13,"Mar 1, 2013"
315,ITA-Serie A,Bologna,74,75,74,72,€5M,30,FIFA 13,"Mar 1, 2013"
316,ITA-Serie A,Chievo,74,75,72,74,€6M,28,FIFA 13,"Mar 1, 2013"
317,ITA-Serie A,Sampdoria,73,73,73,71,€8M,27,FIFA 13,"Mar 1, 2013"
318,ITA-Serie A,Pescara,72,72,71,68,€2M,27,FIFA 13,"Mar 1, 2013"
319,ITA-Serie A,Siena,71,70,68,68,€4M,29,FIFA 13,"Mar 1, 2013"
320,ITA-Serie A,Juventus,82,80,82,81,€30M,27,FIFA 13,"Mar 4, 2013"
321,ITA-Serie A,Inter,80,78,79,80,€35M,29,FIFA 13,"Mar 4, 2013"
322,ITA-Serie A,Milan,80,81,79,78,€20M,28,FIFA 13,"Mar 4, 2013"
323,ITA-Serie A,Napoli,80,80,79,79,€20M,27,FIFA 13,"Mar 4, 2013"
324,ITA-Serie A,Lazio,79,80,80,78,€15M,28,FIFA 13,"Mar 4, 2013"
325,ITA-Serie A,Fiorentina,78,78,78,75,€17M,28,FIFA 13,"Mar 4, 2013"
326,ITA-Serie A,Roma,77,77,77,74,€20M,26,FIFA 13,"Mar 4, 2013"
327,ITA-Serie A,Udinese,76,81,73,80,€14M,27,FIFA 13,"Mar 4, 2013"
328,ITA-Serie A,Catania,75,77,74,74,€7M,26,FIFA 13,"Mar 4, 2013"
329,ITA-Serie A,Atalanta,75,74,75,73,€5M,32,FIFA 13,"Mar 4, 2013"
330,ITA-Serie A,Cagliari,75,75,76,74,€8M,27,FIFA 13,"Mar 4, 2013"
331,ITA-Serie A,Genoa,75,74,75,74,€13M,26,FIFA 13,"Mar 4, 2013"
332,ITA-Serie A,Parma,74,74,72,74,€9M,27,FIFA 13,"Mar 4, 2013"
333,ITA-Serie A,Palermo,74,75,74,71,€10M,27,FIFA 13,"Mar 4, 2013"
334,ITA-Serie A,Torino,74,75,73,74,€4M,28,FIFA 13,"Mar 4, 2013"
335,ITA-Serie A,Bologna,74,75,74,72,€5M,30,FIFA 13,"Mar 4, 2013"
336,ITA-Serie A,Chievo,74,75,72,74,€6M,28,FIFA 13,"Mar 4, 2013"
337,ITA-Serie A,Sampdoria,73,73,73,71,€8M,27,FIFA 13,"Mar 4, 2013"
338,ITA-Serie A,Pescara,72,72,71,68,€2M,27,FIFA 13,"Mar 4, 2013"
339,ITA-Serie A,Siena,71,70,68,68,€4M,29,FIFA 13,"Mar 4, 2013"
340,ITA-Serie A,Juventus,82,80,80,82,€30M,27,FIFA 13,"Mar 8, 2013"
341,ITA-Serie A,Inter,80,79,78,79,€35M,29,FIFA 13,"Mar 8, 2013"
342,ITA-Serie A,Milan,80,81,79,79,€20M,28,FIFA 13,"Mar 8, 2013"
343,ITA-Serie A,Napoli,80,81,80,79,€20M,27,FIFA 13,"Mar 8, 2013"
344,ITA-Serie A,Lazio,79,80,79,76,€15M,28,FIFA 13,"Mar 8, 2013"
345,ITA-Serie A,Fiorentina,78,78,79,75,€17M,28,FIFA 13,"Mar 8, 2013"
346,ITA-Serie A,Roma,77,79,76,73,€20M,26,FIFA 13,"Mar 8, 2013"
347,ITA-Serie A,Udinese,76,77,73,77,€14M,27,FIFA 13,"Mar 8, 2013"
348,ITA-Serie A,Catania,75,77,74,74,€7M,27,FIFA 13,"Mar 8, 2013"
349,ITA-Serie A,Atalanta,75,74,75,73,€5M,32,FIFA 13,"Mar 8, 2013"
350,ITA-Serie A,Cagliari,75,75,76,74,€8M,27,FIFA 13,"Mar 8, 2013"
351,ITA-Serie A,Genoa,75,74,72,74,€13M,26,FIFA 13,"Mar 8, 2013"
352,ITA-Serie A,Parma,74,73,72,73,€9M,27,FIFA 13,"Mar 8, 2013"
353,ITA-Serie A,Palermo,74,75,71,72,€10M,27,FIFA 13,"Mar 8, 2013"
354,ITA-Serie A,Torino,74,74,73,74,€4M,28,FIFA 13,"Mar 8, 2013"
355,ITA-Serie A,Bologna,74,74,74,71,€5M,30,FIFA 13,"Mar 8, 2013"
356,ITA-Serie A,Chievo,74,77,72,73,€6M,28,FIFA 13,"Mar 8, 2013"
357,ITA-Serie A,Sampdoria,73,73,73,72,€8M,27,FIFA 13,"Mar 8, 2013"
358,ITA-Serie A,Pescara,72,72,70,68,€2M,28,FIFA 13,"Mar 8, 2013"
359,ITA-Serie A,Siena,71,70,68,68,€4M,29,FIFA 13,"Mar 8, 2013"
360,ITA-Serie A,Juventus,82,80,82,83,€30M,27,FIFA 13,"Mar 15, 2013"
361,ITA-Serie A,Inter,80,83,76,80,€35M,29,FIFA 13,"Mar 15, 2013"
362,ITA-Serie A,Milan,80,80,79,79,€20M,28,FIFA 13,"Mar 15, 2013"
363,ITA-Serie A,Napoli,80,80,80,79,€20M,27,FIFA 13,"Mar 15, 2013"
364,ITA-Serie A,Lazio,79,80,79,77,€15M,28,FIFA 13,"Mar 15, 2013"
365,ITA-Serie A,Fiorentina,78,79,78,76,€17M,28,FIFA 13,"Mar 15, 2013"
366,ITA-Serie A,Roma,77,77,76,75,€20M,26,FIFA 13,"Mar 15, 2013"
367,ITA-Serie A,Udinese,76,77,73,77,€14M,27,FIFA 13,"Mar 15, 2013"
368,ITA-Serie A,Catania,75,75,72,75,€7M,27,FIFA 13,"Mar 15, 2013"
369,ITA-Serie A,Atalanta,75,74,75,73,€5M,32,FIFA 13,"Mar 15, 2013"
370,ITA-Serie A,Cagliari,75,75,76,71,€8M,27,FIFA 13,"Mar 15, 2013"
371,ITA-Serie A,Genoa,75,74,72,74,€13M,26,FIFA 13,"Mar 15, 2013"
372,ITA-Serie A,Parma,74,74,72,73,€9M,27,FIFA 13,"Mar 15, 2013"
373,ITA-Serie A,Palermo,74,75,70,72,€10M,27,FIFA 13,"Mar 15, 2013"
374,ITA-Serie A,Torino,74,73,73,74,€4M,28,FIFA 13,"Mar 15, 2013"
375,ITA-Serie A,Bologna,74,75,74,73,€5M,30,FIFA 13,"Mar 15, 2013"
376,ITA-Serie A,Chievo,74,77,72,73,€6M,28,FIFA 13,"Mar 15, 2013"
377,ITA-Serie A,Sampdoria,73,73,73,72,€8M,27,FIFA 13,"Mar 15, 2013"
378,ITA-Serie A,Pescara,72,73,72,69,€2M,28,FIFA 13,"Mar 15, 2013"
379,ITA-Serie A,Siena,71,70,67,68,€4M,29,FIFA 13,"Mar 15, 2013"
380,ITA-Serie A,Juventus,82,80,80,82,€30M,27,FIFA 13,"Mar 22, 2013"
381,ITA-Serie A,Inter,80,79,77,79,€35M,29,FIFA 13,"Mar 22, 2013"
382,ITA-Serie A,Milan,80,82,78,79,€20M,28,FIFA 13,"Mar 22, 2013"
383,ITA-Serie A,Napoli,80,81,80,79,€20M,27,FIFA 13,"Mar 22, 2013"
384,ITA-Serie A,Lazio,79,79,79,77,€15M,28,FIFA 13,"Mar 22, 2013"
385,ITA-Serie A,Fiorentina,78,80,79,76,€17M,28,FIFA 13,"Mar 22, 2013"
386,ITA-Serie A,Roma,77,74,77,76,€20M,26,FIFA 13,"Mar 22, 2013"
387,ITA-Serie A,Udinese,76,76,73,77,€14M,27,FIFA 13,"Mar 22, 2013"
388,ITA-Serie A,Catania,75,75,75,75,€7M,27,FIFA 13,"Mar 22, 2013"
389,ITA-Serie A,Atalanta,75,76,75,73,€5M,32,FIFA 13,"Mar 22, 2013"
390,ITA-Serie A,Cagliari,75,75,76,72,€8M,27,FIFA 13,"Mar 22, 2013"
391,ITA-Serie A,Genoa,75,74,75,74,€13M,26,FIFA 13,"Mar 22, 2013"
392,ITA-Serie A,Parma,74,74,70,72,€9M,27,FIFA 13,"Mar 22, 2013"
393,ITA-Serie A,Palermo,74,75,72,72,€10M,27,FIFA 13,"Mar 22, 2013"
394,ITA-Serie A,Torino,74,73,74,73,€4M,28,FIFA 13,"Mar 22, 2013"
395,ITA-Serie A,Bologna,74,74,74,72,€5M,30,FIFA 13,"Mar 22, 2013"
396,ITA-Serie A,Chievo,74,77,72,73,€6M,28,FIFA 13,"Mar 22, 2013"
397,ITA-Serie A,Sampdoria,73,73,72,72,€8M,27,FIFA 13,"Mar 22, 2013"
398,ITA-Serie A,Pescara,72,74,71,69,€2M,28,FIFA 13,"Mar 22, 2013"
399,ITA-Serie A,Siena,71,70,65,68,€4M,29,FIFA 13,"Mar 22, 2013"
400,ITA-Serie A,Juventus,82,80,82,81,€30M,27,FIFA 13,"Mar 28, 2013"
401,ITA-Serie A,Inter,80,79,77,79,€35M,29,FIFA 13,"Mar 28, 2013"
402,ITA-Serie A,Milan,80,81,79,79,€20M,28,FIFA 13,"Mar 28, 2013"
403,ITA-Serie A,Napoli,80,81,80,79,€20M,27,FIFA 13,"Mar 28, 2013"
404,ITA-Serie A,Lazio,79,80,79,77,€15M,28,FIFA 13,"Mar 28, 2013"
405,ITA-Serie A,Fiorentina,78,78,79,76,€17M,28,FIFA 13,"Mar 28, 2013"
406,ITA-Serie A,Roma,77,76,77,76,€20M,26,FIFA 13,"Mar 28, 2013"
407,ITA-Serie A,Udinese,76,77,72,80,€14M,27,FIFA 13,"Mar 28, 2013"
408,ITA-Serie A,Catania,75,75,75,75,€7M,27,FIFA 13,"Mar 28, 2013"
409,ITA-Serie A,Atalanta,75,75,75,73,€5M,32,FIFA 13,"Mar 28, 2013"
410,ITA-Serie A,Cagliari,75,75,76,74,€8M,27,FIFA 13,"Mar 28, 2013"
411,ITA-Serie A,Genoa,75,74,75,74,€13M,26,FIFA 13,"Mar 28, 2013"
412,ITA-Serie A,Parma,74,73,72,73,€9M,27,FIFA 13,"Mar 28, 2013"
413,ITA-Serie A,Palermo,74,75,72,72,€10M,27,FIFA 13,"Mar 28, 2013"
414,ITA-Serie A,Torino,74,73,74,73,€4M,28,FIFA 13,"Mar 28, 2013"
415,ITA-Serie A,Bologna,74,75,73,72,€5M,30,FIFA 13,"Mar 28, 2013"
416,ITA-Serie A,Chievo,74,77,72,73,€6M,28,FIFA 13,"Mar 28, 2013"
417,ITA-Serie A,Sampdoria,73,72,72,72,€8M,27,FIFA 13,"Mar 28, 2013"
418,ITA-Serie A,Pescara,72,73,72,69,€2M,29,FIFA 13,"Mar 28, 2013"
419,ITA-Serie A,Siena,71,70,67,69,€4M,29,FIFA 13,"Mar 28, 2013"
420,ITA-Serie A,Juventus,82,81,82,78,€30M,27,FIFA 13,"Apr 5, 2013"
421,ITA-Serie A,Inter,80,78,78,80,€35M,29,FIFA 13,"Apr 5, 2013"
422,ITA-Serie A,Milan,80,81,79,78,€20M,29,FIFA 13,"Apr 5, 2013"
423,ITA-Serie A,Napoli,80,83,79,79,€20M,27,FIFA 13,"Apr 5, 2013"
424,ITA-Serie A,Lazio,79,79,79,77,€15M,28,FIFA 13,"Apr 5, 2013"
425,ITA-Serie A,Fiorentina,78,78,79,76,€17M,28,FIFA 13,"Apr 5, 2013"
426,ITA-Serie A,Roma,77,74,77,76,€20M,26,FIFA 13,"Apr 5, 2013"
427,ITA-Serie A,Udinese,76,76,73,80,€14M,27,FIFA 13,"Apr 5, 2013"
428,ITA-Serie A,Catania,75,77,75,75,€7M,27,FIFA 13,"Apr 5, 2013"
429,ITA-Serie A,Atalanta,75,75,75,73,€5M,32,FIFA 13,"Apr 5, 2013"
430,ITA-Serie A,Cagliari,75,75,76,72,€8M,27,FIFA 13,"Apr 5, 2013"
431,ITA-Serie A,Genoa,75,74,74,73,€13M,26,FIFA 13,"Apr 5, 2013"
432,ITA-Serie A,Parma,74,74,72,72,€9M,28,FIFA 13,"Apr 5, 2013"
433,ITA-Serie A,Palermo,74,75,73,72,€10M,27,FIFA 13,"Apr 5, 2013"
434,ITA-Serie A,Torino,74,76,72,74,€4M,28,FIFA 13,"Apr 5, 2013"
435,ITA-Serie A,Bologna,74,75,73,72,€5M,30,FIFA 13,"Apr 5, 2013"
436,ITA-Serie A,Chievo,74,77,72,73,€6M,28,FIFA 13,"Apr 5, 2013"
437,ITA-Serie A,Sampdoria,73,73,72,72,€8M,27,FIFA 13,"Apr 5, 2013"
438,ITA-Serie A,Pescara,72,72,72,70,€2M,30,FIFA 13,"Apr 5, 2013"
439,ITA-Serie A,Siena,71,71,67,70,€4M,30,FIFA 13,"Apr 5, 2013"
440,ITA-Serie A,Juventus,82,81,82,83,€30M,27,FIFA 13,"Apr 12, 2013"
441,ITA-Serie A,Inter,80,80,77,80,€35M,29,FIFA 13,"Apr 12, 2013"
442,ITA-Serie A,Milan,80,81,79,79,€20M,29,FIFA 13,"Apr 12, 2013"
443,ITA-Serie A,Napoli,80,81,80,79,€20M,27,FIFA 13,"Apr 12, 2013"
444,ITA-Serie A,Lazio,79,80,79,77,€15M,28,FIFA 13,"Apr 12, 2013"
445,ITA-Serie A,Fiorentina,78,79,79,76,€17M,28,FIFA 13,"Apr 12, 2013"
446,ITA-Serie A,Roma,77,77,78,75,€20M,26,FIFA 13,"Apr 12, 2013"
447,ITA-Serie A,Udinese,76,76,74,79,€14M,27,FIFA 13,"Apr 12, 2013"
448,ITA-Serie A,Catania,75,77,73,75,€7M,27,FIFA 13,"Apr 12, 2013"
449,ITA-Serie A,Atalanta,75,75,76,73,€5M,32,FIFA 13,"Apr 12, 2013"
450,ITA-Serie A,Cagliari,75,75,76,74,€8M,27,FIFA 13,"Apr 12, 2013"
451,ITA-Serie A,Torino,75,73,74,75,€4M,28,FIFA 13,"Apr 12, 2013"
452,ITA-Serie A,Genoa,75,74,73,75,€13M,26,FIFA 13,"Apr 12, 2013"
453,ITA-Serie A,Parma,74,73,72,74,€9M,28,FIFA 13,"Apr 12, 2013"
454,ITA-Serie A,Palermo,74,76,72,72,€10M,27,FIFA 13,"Apr 12, 2013"
455,ITA-Serie A,Bologna,74,75,75,72,€5M,30,FIFA 13,"Apr 12, 2013"
456,ITA-Serie A,Chievo,74,77,73,73,€6M,28,FIFA 13,"Apr 12, 2013"
457,ITA-Serie A,Sampdoria,73,74,70,72,€8M,27,FIFA 13,"Apr 12, 2013"
458,ITA-Serie A,Pescara,72,70,70,70,€2M,31,FIFA 13,"Apr 12, 2013"
459,ITA-Serie A,Siena,71,70,67,68,€4M,30,FIFA 13,"Apr 12, 2013"
460,ITA-Serie A,Juventus,82,82,82,82,€30M,27,FIFA 13,"Apr 19, 2013"
461,ITA-Serie A,Inter,80,77,76,78,€35M,31,FIFA 13,"Apr 19, 2013"
462,ITA-Serie A,Milan,80,81,78,79,€20M,29,FIFA 13,"Apr 19, 2013"
463,ITA-Serie A,Lazio,79,80,79,77,€15M,29,FIFA 13,"Apr 19, 2013"
464,ITA-Serie A,Napoli,79,81,80,78,€20M,27,FIFA 13,"Apr 19, 2013"
465,ITA-Serie A,Fiorentina,78,78,79,76,€17M,28,FIFA 13,"Apr 19, 2013"
466,ITA-Serie A,Roma,77,77,75,75,€20M,26,FIFA 13,"Apr 19, 2013"
467,ITA-Serie A,Udinese,76,76,74,79,€14M,27,FIFA 13,"Apr 19, 2013"
468,ITA-Serie A,Catania,75,77,74,75,€7M,27,FIFA 13,"Apr 19, 2013"
469,ITA-Serie A,Atalanta,75,74,74,73,€5M,32,FIFA 13,"Apr 19, 2013"
470,ITA-Serie A,Cagliari,75,75,76,73,€8M,27,FIFA 13,"Apr 19, 2013"
471,ITA-Serie A,Torino,75,73,75,75,€4M,28,FIFA 13,"Apr 19, 2013"
472,ITA-Serie A,Genoa,75,74,74,74,€13M,26,FIFA 13,"Apr 19, 2013"
473,ITA-Serie A,Parma,74,73,70,74,€9M,28,FIFA 13,"Apr 19, 2013"
474,ITA-Serie A,Palermo,74,75,72,72,€10M,27,FIFA 13,"Apr 19, 2013"
475,ITA-Serie A,Bologna,74,75,73,72,€5M,30,FIFA 13,"Apr 19, 2013"
476,ITA-Serie A,Chievo,74,77,73,73,€6M,28,FIFA 13,"Apr 19, 2013"
477,ITA-Serie A,Sampdoria,73,73,73,72,€8M,27,FIFA 13,"Apr 19, 2013"
478,ITA-Serie A,Pescara,72,72,71,70,€2M,30,FIFA 13,"Apr 19, 2013"
479,ITA-Serie A,Siena,71,71,71,70,€4M,30,FIFA 13,"Apr 19, 2013"
480,ITA-Serie A,Juventus,82,81,81,83,€30M,27,FIFA 13,"Apr 26, 2013"
481,ITA-Serie A,Inter,80,78,77,78,€35M,33,FIFA 13,"Apr 26, 2013"
482,ITA-Serie A,Milan,80,82,79,79,€20M,29,FIFA 13,"Apr 26, 2013"
483,ITA-Serie A,Lazio,79,81,79,78,€15M,28,FIFA 13,"Apr 26, 2013"
484,ITA-Serie A,Napoli,79,80,80,78,€20M,27,FIFA 13,"Apr 26, 2013"
485,ITA-Serie A,Fiorentina,78,78,80,75,€17M,28,FIFA 13,"Apr 26, 2013"
486,ITA-Serie A,Roma,77,79,77,75,€20M,26,FIFA 13,"Apr 26, 2013"
487,ITA-Serie A,Udinese,76,73,74,79,€14M,28,FIFA 13,"Apr 26, 2013"
488,ITA-Serie A,Catania,75,77,74,75,€7M,27,FIFA 13,"Apr 26, 2013"
489,ITA-Serie A,Atalanta,75,71,73,73,€5M,32,FIFA 13,"Apr 26, 2013"
490,ITA-Serie A,Cagliari,75,76,76,73,€8M,27,FIFA 13,"Apr 26, 2013"
491,ITA-Serie A,Torino,75,73,74,75,€4M,28,FIFA 13,"Apr 26, 2013"
492,ITA-Serie A,Genoa,75,73,73,74,€13M,26,FIFA 13,"Apr 26, 2013"
493,ITA-Serie A,Parma,74,75,72,73,€9M,27,FIFA 13,"Apr 26, 2013"
494,ITA-Serie A,Palermo,74,74,73,72,€10M,27,FIFA 13,"Apr 26, 2013"
495,ITA-Serie A,Bologna,74,75,73,73,€5M,29,FIFA 13,"Apr 26, 2013"
496,ITA-Serie A,Chievo,74,77,73,73,€6M,28,FIFA 13,"Apr 26, 2013"
497,ITA-Serie A,Sampdoria,73,74,71,71,€8M,27,FIFA 13,"Apr 26, 2013"
498,ITA-Serie A,Pescara,72,72,70,70,€2M,30,FIFA 13,"Apr 26, 2013"
499,ITA-Serie A,Siena,71,70,71,70,€4M,30,FIFA 13,"Apr 26, 2013"
500,ITA-Serie A,Juventus,82,81,82,83,€30M,27,FIFA 13,"May 3, 2013"
501,ITA-Serie A,Inter,80,79,78,79,€35M,32,FIFA 13,"May 3, 2013"
502,ITA-Serie A,Milan,80,81,79,78,€20M,29,FIFA 13,"May 3, 2013"
503,ITA-Serie A,Lazio,79,81,78,78,€15M,28,FIFA 13,"May 3, 2013"
504,ITA-Serie A,Napoli,79,80,80,78,€20M,27,FIFA 13,"May 3, 2013"
505,ITA-Serie A,Fiorentina,78,79,78,75,€17M,28,FIFA 13,"May 3, 2013"
506,ITA-Serie A,Roma,77,79,78,76,€20M,26,FIFA 13,"May 3, 2013"
507,ITA-Serie A,Udinese,76,75,74,80,€14M,28,FIFA 13,"May 3, 2013"
508,ITA-Serie A,Catania,75,75,74,75,€7M,27,FIFA 13,"May 3, 2013"
509,ITA-Serie A,Atalanta,75,76,76,72,€5M,32,FIFA 13,"May 3, 2013"
510,ITA-Serie A,Cagliari,75,75,75,72,€8M,27,FIFA 13,"May 3, 2013"
511,ITA-Serie A,Torino,75,73,74,75,€4M,28,FIFA 13,"May 3, 2013"
512,ITA-Serie A,Genoa,75,75,72,75,€13M,26,FIFA 13,"May 3, 2013"
513,ITA-Serie A,Parma,74,76,72,73,€9M,27,FIFA 13,"May 3, 2013"
514,ITA-Serie A,Palermo,74,75,72,72,€10M,27,FIFA 13,"May 3, 2013"
515,ITA-Serie A,Bologna,74,75,74,72,€5M,29,FIFA 13,"May 3, 2013"
516,ITA-Serie A,Chievo,74,73,73,73,€6M,28,FIFA 13,"May 3, 2013"
517,ITA-Serie A,Sampdoria,73,73,73,70,€8M,27,FIFA 13,"May 3, 2013"
518,ITA-Serie A,Pescara,72,72,68,69,€2M,30,FIFA 13,"May 3, 2013"
519,ITA-Serie A,Siena,71,71,71,70,€4M,30,FIFA 13,"May 3, 2013"
520,ITA-Serie A,Juventus,82,81,79,80,€30M,28,FIFA 13,"May 10, 2013"
521,ITA-Serie A,Inter,80,76,74,79,€35M,31,FIFA 13,"May 10, 2013"
522,ITA-Serie A,Milan,80,81,80,79,€20M,29,FIFA 13,"May 10, 2013"
523,ITA-Serie A,Lazio,79,81,79,78,€15M,28,FIFA 13,"May 10, 2013"
524,ITA-Serie A,Napoli,79,79,80,78,€20M,27,FIFA 13,"May 10, 2013"
525,ITA-Serie A,Fiorentina,78,78,78,75,€17M,28,FIFA 13,"May 10, 2013"
526,ITA-Serie A,Roma,77,79,76,76,€20M,26,FIFA 13,"May 10, 2013"
527,ITA-Serie A,Udinese,76,78,74,76,€14M,28,FIFA 13,"May 10, 2013"
528,ITA-Serie A,Catania,75,77,73,75,€7M,27,FIFA 13,"May 10, 2013"
529,ITA-Serie A,Atalanta,75,78,71,73,€5M,32,FIFA 13,"May 10, 2013"
530,ITA-Serie A,Cagliari,75,76,76,73,€8M,27,FIFA 13,"May 10, 2013"
531,ITA-Serie A,Torino,75,74,74,74,€4M,28,FIFA 13,"May 10, 2013"
532,ITA-Serie A,Genoa,75,73,74,75,€13M,26,FIFA 13,"May 10, 2013"
533,ITA-Serie A,Parma,74,75,73,74,€9M,27,FIFA 13,"May 10, 2013"
534,ITA-Serie A,Palermo,74,75,73,72,€10M,27,FIFA 13,"May 10, 2013"
535,ITA-Serie A,Bologna,74,75,75,73,€5M,29,FIFA 13,"May 10, 2013"
536,ITA-Serie A,Chievo,74,74,72,73,€6M,28,FIFA 13,"May 10, 2013"
537,ITA-Serie A,Sampdoria,73,73,72,71,€8M,27,FIFA 13,"May 10, 2013"
538,ITA-Serie A,Pescara,72,72,68,70,€2M,32,FIFA 13,"May 10, 2013"
539,ITA-Serie A,Siena,71,72,67,68,€4M,30,FIFA 13,"May 10, 2013"
540,ITA-Serie A,Juventus,82,81,80,83,€30M,27,FIFA 13,"May 17, 2013"
541,ITA-Serie A,Inter,80,79,77,75,€35M,33,FIFA 13,"May 17, 2013"
542,ITA-Serie A,Milan,80,82,77,78,€20M,29,FIFA 13,"May 17, 2013"
543,ITA-Serie A,Lazio,79,81,79,78,€15M,28,FIFA 13,"May 17, 2013"
544,ITA-Serie A,Napoli,79,81,78,77,€20M,27,FIFA 13,"May 17, 2013"
545,ITA-Serie A,Fiorentina,78,78,77,77,€17M,28,FIFA 13,"May 17, 2013"
546,ITA-Serie A,Roma,77,78,77,74,€20M,26,FIFA 13,"May 17, 2013"
547,ITA-Serie A,Udinese,76,75,74,80,€14M,28,FIFA 13,"May 17, 2013"
548,ITA-Serie A,Catania,75,78,74,73,€7M,27,FIFA 13,"May 17, 2013"
549,ITA-Serie A,Atalanta,75,70,75,72,€5M,33,FIFA 13,"May 17, 2013"
550,ITA-Serie A,Cagliari,75,75,76,73,€8M,27,FIFA 13,"May 17, 2013"
551,ITA-Serie A,Torino,75,74,74,73,€4M,28,FIFA 13,"May 17, 2013"
552,ITA-Serie A,Genoa,75,74,74,73,€13M,26,FIFA 13,"May 17, 2013"
553,ITA-Serie A,Parma,74,75,71,73,€9M,27,FIFA 13,"May 17, 2013"
554,ITA-Serie A,Palermo,74,76,68,72,€10M,27,FIFA 13,"May 17, 2013"
555,ITA-Serie A,Bologna,74,75,74,73,€5M,29,FIFA 13,"May 17, 2013"
556,ITA-Serie A,Chievo,74,74,72,73,€6M,28,FIFA 13,"May 17, 2013"
557,ITA-Serie A,Sampdoria,73,73,73,69,€8M,27,FIFA 13,"May 17, 2013"
558,ITA-Serie A,Pescara,72,70,66,70,€2M,32,FIFA 13,"May 17, 2013"
559,ITA-Serie A,Siena,71,70,65,70,€4M,31,FIFA 13,"May 17, 2013"
560,ITA-Serie A,Juventus,82,80,79,83,€30M,27,FIFA 13,"May 24, 2013"
561,ITA-Serie A,Inter,80,79,78,75,€35M,32,FIFA 13,"May 24, 2013"
562,ITA-Serie A,Milan,80,81,80,78,€20M,29,FIFA 13,"May 24, 2013"
563,ITA-Serie A,Lazio,79,81,79,78,€15M,28,FIFA 13,"May 24, 2013"
564,ITA-Serie A,Napoli,79,83,80,78,€20M,27,FIFA 13,"May 24, 2013"
565,ITA-Serie A,Fiorentina,78,80,78,75,€17M,28,FIFA 13,"May 24, 2013"
566,ITA-Serie A,Roma,77,79,77,74,€20M,26,FIFA 13,"May 24, 2013"
567,ITA-Serie A,Udinese,76,76,74,80,€14M,28,FIFA 13,"May 24, 2013"
568,ITA-Serie A,Catania,75,77,75,75,€7M,28,FIFA 13,"May 24, 2013"
569,ITA-Serie A,Atalanta,75,74,72,74,€5M,32,FIFA 13,"May 24, 2013"
570,ITA-Serie A,Cagliari,75,76,75,75,€8M,27,FIFA 13,"May 24, 2013"
571,ITA-Serie A,Torino,75,74,72,73,€4M,28,FIFA 13,"May 24, 2013"
572,ITA-Serie A,Genoa,75,73,74,73,€13M,28,FIFA 13,"May 24, 2013"
